Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Agur,3/27/2021 22:11,0:00:03,,Spycraft: Season 1: Covert Communication (Episode 5),,Apple iPad Pro 4 9 (TBD) iPad,0:33:54,0:33:54,EE (Estonia)
Agur,3/27/2021 21:42,0:11:59,,Spycraft: Season 1: Clandestine Collection (Episode 4),,Apple iPad Pro 4 9 (TBD) iPad,0:36:05,0:36:05,EE (Estonia)
Agur,3/27/2021 21:41,0:00:05,Autoplayed: user action: None; ,Season 1 Trailer: The Irregulars,TRAILER,Apple iPad Pro 4 9 (TBD) iPad,0:00:05,0:00:05,EE (Estonia)
Agur,3/27/2021 21:34,0:07:46,,Black Beach,,Apple iPad Pro 4 9 (TBD) iPad,1:55:39,1:55:39,EE (Estonia)
Agur,3/26/2021 22:05,1:22:30,,Black Beach,,Apple iPad Pro 4 9 (TBD) iPad,1:42:26,Not latest view,EE (Estonia)
Agur,3/26/2021 21:41,0:19:31,,Below Zero,,Apple iPad Pro 4 9 (TBD) iPad,1:46:35,1:46:35,EE (Estonia)
Agur,3/26/2021 21:33,0:07:23,,Inside Man,,Apple iPad Pro 4 9 (TBD) iPad,2:08:44,2:08:44,EE (Estonia)
Agur,3/23/2021 21:56,0:01:02,Autoplayed: user action: None; ,Spycraft: Season 1: Clip 4: Sensory,HOOK,Safari MAC (Cadmium),0:01:02,0:01:02,EE (Estonia)
Agur,3/23/2021 21:55,0:00:42,Autoplayed: user action: None; ,Part 1 Teaser: Lupin,TEASER_TRAILER,Safari MAC (Cadmium),0:00:42,0:00:42,EE (Estonia)
Agur,3/23/2021 21:53,0:02:02,Autoplayed: user action: None; ,Black Beach (CUF trailer),TRAILER,Safari MAC (Cadmium),0:02:02,0:02:02,EE (Estonia)
Agur,3/23/2021 21:53,0:00:05,Autoplayed: user action: None; ,Part 1 Teaser: Lupin,TEASER_TRAILER,Safari MAC (Cadmium),0:00:05,Not latest view,EE (Estonia)
Agur,3/23/2021 21:52,0:00:12,Autoplayed: user action: None; ,Inside Man_hook_primary_16x9,HOOK,Safari MAC (Cadmium),0:00:12,0:00:12,EE (Estonia)
Agur,3/23/2021 21:52,0:00:25,Autoplayed: user action: None; ,Formula 1: Drive to Survive: Season 3: Clip:  Sensory,HOOK,Safari MAC (Cadmium),0:00:00,0:00:00,EE (Estonia)
Agur,3/23/2021 20:54,0:56:13,,S.W.A.T.: Firefight,,Safari MAC (Cadmium),1:25:16,1:25:16,EE (Estonia)
Agur,3/23/2021 20:53,0:00:04,Autoplayed: user action: None; ,Formula 1: Drive to Survive: Season 3: Clip:  Sensory,HOOK,Safari MAC (Cadmium),0:00:04,Not latest view,EE (Estonia)
Agur,3/21/2021 21:22,0:28:53,,S.W.A.T.: Firefight,,Apple iPad Pro 4 9 (TBD) iPad,0:29:03,Not latest view,EE (Estonia)
Agur,3/21/2021 20:51,0:25:15,,Sniper: Ultimate Kill,,Apple iPad Pro 4 9 (TBD) iPad,1:30:24,1:30:24,EE (Estonia)
Agur,3/10/2021 21:12,1:05:09,,Sniper: Ultimate Kill,,Apple iPad Pro 4 9 (TBD) iPad,1:05:09,Not latest view,EE (Estonia)
Agur,3/10/2021 21:11,0:00:05,Autoplayed: user action: None; ,Sniper: Ultimate Kill_hook_primary_16x9,HOOK,Apple iPad Pro 4 9 (TBD) iPad,0:00:05,0:00:05,EE (Estonia)
Agur,3/10/2021 20:45,0:13:50,,The Losers,,Apple iPad Pro 4 9 (TBD) iPad,1:36:57,1:36:57,EE (Estonia)
Agur,3/9/2021 20:22,1:16:07,,The Losers,,Apple iPad Pro 4 9 (TBD) iPad,1:16:17,Not latest view,EE (Estonia)
Agur,3/9/2021 20:02,0:19:37,,Sentinelle,,Apple iPad Pro 4 9 (TBD) iPad,1:20:35,1:20:35,EE (Estonia)
Agur,3/6/2021 21:50,0:54:46,,Sentinelle,,Apple iPad Pro 4 9 (TBD) iPad,0:55:50,Not latest view,EE (Estonia)
Agur,3/6/2021 20:45,0:01:04,,Sentinelle,,Apple iPad Pro 4 9 (TBD) iPad,0:01:04,Not latest view,EE (Estonia)
Agur,2/15/2021 10:13,0:00:03,,Lupin: Part 1: Chapter 1 (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,0:35:45,0:35:45,EE (Estonia)
Agur,2/6/2021 22:14,0:19:26,,Black Beach,,Apple iPad Pro 4 9 (TBD) iPad,0:19:56,Not latest view,EE (Estonia)
Agur,1/29/2021 21:22,1:17:21,,Below Zero,,Apple iPad Pro 4 9 (TBD) iPad,1:21:05,Not latest view,EE (Estonia)
Agur,1/23/2021 22:28,0:33:03,,The Blacklist: Season 8: 16 Ounces (Episode 3),,Apple iPad Pro 4 9 (TBD) iPad,0:42:58,0:42:58,EE (Estonia)
Agur,1/23/2021 22:17,0:08:36,,The Blacklist: Season 8: 16 Ounces (Episode 3),,Apple iPad Pro 4 9 (TBD) iPad,0:09:27,Not latest view,EE (Estonia)
Agur,1/23/2021 22:17,0:00:12,Autoplayed: user action: None; ,Season 1 Trailer: Fate: The Winx Saga,TRAILER,Apple iPad Pro 4 9 (TBD) iPad,0:00:12,0:00:12,EE (Estonia)
Agur,1/23/2021 20:36,1:37:48,,Tower Heist,,Apple iPad Pro 4 9 (TBD) iPad,1:44:31,1:44:31,EE (Estonia)
Agur,1/23/2021 20:36,0:00:07,,Spycraft: Season 1: Sexspionage (Episode 3),,Apple iPad Pro 4 9 (TBD) iPad,0:00:20,0:00:20,EE (Estonia)
Agur,1/23/2021 20:15,0:20:11,,Spycraft: Season 1: Deadly Poisons (Episode 2),,Apple iPad Pro 4 9 (TBD) iPad,0:30:27,0:30:27,EE (Estonia)
Agur,1/23/2021 19:47,0:27:48,,Spycraft: Season 1: High-Tech Surveillance and an Eye in the Sky (Episode 1),,Apple iPad Pro 4 9 (TBD) iPad,0:27:49,0:27:49,EE (Estonia)
Agur,1/17/2021 21:50,0:35:52,,Lupin: Part 1: Chapter 1 (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,0:35:42,Not latest view,EE (Estonia)
Agur,1/17/2021 21:49,0:01:05,Autoplayed: user action: None; ,Part 1 Trailer: Lupin,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,0:01:05,0:01:05,EE (Estonia)
Agur,1/17/2021 20:18,1:23:32,,Lucy,,Netflix Chrome MAC (Cadmium) HTML 5,1:23:32,1:23:32,EE (Estonia)
Agur,1/17/2021 20:17,0:00:06,Autoplayed: user action: None; ,Trailer: Outside the Wire,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,0:00:06,0:00:06,EE (Estonia)
Agur,1/17/2021 20:13,0:02:16,Autoplayed: user action: None; ,Part 1 Trailer: Lupin,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,0:02:17,Not latest view,EE (Estonia)
Agur,1/17/2021 19:58,0:13:42,,Outside the Wire,,Netflix Chrome MAC (Cadmium) HTML 5,1:48:15,1:48:15,EE (Estonia)
Agur,1/17/2021 9:03,0:00:03,,Outside the Wire,,Netflix Chrome MAC (Cadmium) HTML 5,1:34:33,Not latest view,EE (Estonia)
Agur,1/15/2021 20:30,1:47:23,,Outside the Wire,,Netflix Chrome MAC (Cadmium) HTML 5,1:34:30,Not latest view,EE (Estonia)
Agur,1/8/2021 23:12,0:08:42,,The Queen's Gambit: Limited Series: Doubled Pawns (Episode 3),,Apple iPad Pro 4 9 (TBD) iPad,0:22:56,0:22:56,EE (Estonia)
Agur,1/8/2021 22:22,0:49:37,,To the Lake: Season 1: Episode 8,,Apple iPad Pro 4 9 (TBD) iPad,0:51:16,0:51:16,EE (Estonia)
Agur,1/8/2021 21:53,0:29:29,,To the Lake: Season 1: Episode 7,,Apple iPad Pro 4 9 (TBD) iPad,0:51:45,0:51:45,EE (Estonia)
Agur,12/28/2020 19:01,0:00:22,Autoplayed: user action: None; ,Trailer: Best of Stand-Up 2020,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,0:00:22,0:00:22,EE (Estonia)
Agur,12/19/2020 22:58,0:21:38,,To the Lake: Season 1: Episode 7,,Apple iPad Pro 4 9 (TBD) iPad,0:22:06,Not latest view,EE (Estonia)
Agur,12/19/2020 22:10,0:48:09,,To the Lake: Season 1: Episode 6,,Apple iPad Pro 4 9 (TBD) iPad,0:48:37,0:48:37,EE (Estonia)
Agur,12/19/2020 21:21,0:45:18,,To the Lake: Season 1: Episode 5,,Apple iPad Pro 4 9 (TBD) iPad,0:45:08,0:45:08,EE (Estonia)
Agur,12/16/2020 21:48,0:01:43,,The Queen's Gambit: Limited Series: Doubled Pawns (Episode 3),,Apple iPad Pro 4 9 (TBD) iPad,0:14:14,Not latest view,EE (Estonia)
Agur,12/16/2020 21:47,0:00:25,Autoplayed: user action: None; ,The Crown (Trailer),TRAILER,Apple iPad Pro 4 9 (TBD) iPad,0:00:25,0:00:25,EE (Estonia)
Agur,12/16/2020 21:06,0:41:18,,The Blacklist: Season 8: Katarina Rostova (no. 3): Conclusion (Episode 2),,Apple iPad Pro 4 9 (TBD) iPad,0:42:26,0:42:26,EE (Estonia)
Agur,12/14/2020 21:41,0:01:08,,The Blacklist: Season 8: Katarina Rostova (no. 3): Conclusion (Episode 2),,Apple iPad Pro 4 9 (TBD) iPad,0:01:08,Not latest view,EE (Estonia)
Agur,12/14/2020 20:59,0:42:28,,The Blacklist: Season 8: Roanoke (no. 139) (Episode 1),,Apple iPad Pro 4 9 (TBD) iPad,0:42:28,0:42:28,EE (Estonia)
Agur,12/14/2020 20:59,0:00:10,Autoplayed: user action: None; ,The Blacklist: Season 1_hook_primary_16x9,HOOK,Apple iPad Pro 4 9 (TBD) iPad,0:00:10,0:00:10,EE (Estonia)
Agur,12/14/2020 20:50,0:08:42,,Gemini Man,,Apple iPad Pro 4 9 (TBD) iPad,1:47:17,1:47:17,EE (Estonia)
Agur,12/13/2020 21:00,1:37:35,,Gemini Man,,Apple iPad Pro 4 9 (TBD) iPad,1:38:35,Not latest view,EE (Estonia)
Agur,12/4/2020 20:54,0:11:35,,The Queen's Gambit: Limited Series: Doubled Pawns (Episode 3),,Safari MAC (Cadmium),0:12:31,Not latest view,EE (Estonia)
Agur,12/4/2020 20:05,0:00:15,Autoplayed: user action: None; ,Gemini Man_hook_primary_16x9,HOOK,Safari MAC (Cadmium),0:00:15,0:00:15,EE (Estonia)
Agur,12/4/2020 20:04,0:00:07,,The Queen's Gambit: Limited Series: Doubled Pawns (Episode 3),,Safari MAC (Cadmium),0:00:13,Not latest view,EE (Estonia)
Agur,12/4/2020 19:16,0:47:41,,The Queen's Gambit: Limited Series: Exchanges (Episode 2),,Safari MAC (Cadmium),1:02:23,1:02:23,EE (Estonia)
Agur,12/4/2020 19:16,0:00:06,,Gemini Man,,Safari MAC (Cadmium),0:00:06,Not latest view,EE (Estonia)
Agur,12/4/2020 19:15,0:01:04,Autoplayed: user action: None; ,Gemini Man_hook_primary_16x9,HOOK,Safari MAC (Cadmium),0:00:00,Not latest view,EE (Estonia)
Agur,12/3/2020 21:47,0:08:16,,The Queen's Gambit: Limited Series: Exchanges (Episode 2),,Apple iPad Pro 4 9 (TBD) iPad,0:14:03,Not latest view,EE (Estonia)
Agur,11/21/2020 21:28,0:00:02,,To the Lake: Season 1: Episode 5,,Safari MAC (Cadmium),0:00:21,Not latest view,EE (Estonia)
Agur,11/21/2020 20:37,0:50:31,,To the Lake: Season 1: Episode 4,,Safari MAC (Cadmium),0:51:59,0:51:59,EE (Estonia)
Agur,11/7/2020 22:41,0:00:03,,To the Lake: Season 1: Episode 4,,Safari MAC (Cadmium),0:00:22,Not latest view,EE (Estonia)
Agur,11/7/2020 21:58,0:42:07,,To the Lake: Season 1: Episode 3,,Safari MAC (Cadmium),0:52:48,0:52:48,EE (Estonia)
Agur,11/7/2020 21:15,0:42:47,,To the Lake: Season 1: Episode 2,,Safari MAC (Cadmium),0:43:06,0:43:06,EE (Estonia)
Agur,11/7/2020 20:29,0:38:12,,To the Lake: Season 1: Episode 1,,Safari MAC (Cadmium),0:55:14,0:55:14,EE (Estonia)
Agur,11/7/2020 19:12,0:16:54,,To the Lake: Season 1: Episode 1,,Safari MAC (Cadmium),0:17:05,Not latest view,EE (Estonia)
Agur,11/7/2020 19:11,0:00:05,Autoplayed: user action: None; ,Clip 2: The Queen's Gambit: Season 1,HOOK,Safari MAC (Cadmium),0:00:05,0:00:05,EE (Estonia)
Agur,11/7/2020 19:05,0:05:41,,The Queen's Gambit: Limited Series: Exchanges (Episode 2),,Safari MAC (Cadmium),0:05:47,Not latest view,EE (Estonia)
Agur,11/7/2020 18:30,0:30:48,,The Queen's Gambit: Limited Series: Openings (Episode 1),,Safari MAC (Cadmium),0:56:31,0:56:31,EE (Estonia)
Agur,11/7/2020 15:46,0:24:21,,The Queen's Gambit: Limited Series: Openings (Episode 1),,Safari MAC (Cadmium),0:24:21,Not latest view,EE (Estonia)
Agur,11/7/2020 15:44,0:01:01,Autoplayed: user action: None; ,Clip 2: The Queen's Gambit: Season 1,HOOK,Safari MAC (Cadmium),0:00:00,Not latest view,EE (Estonia)
Agur,11/7/2020 15:42,0:02:14,Autoplayed: user action: None; ,Season 1 Trailer: The Queen's Gambit,TRAILER,Safari MAC (Cadmium),0:02:14,0:02:14,EE (Estonia)
Agur,11/7/2020 15:31,0:10:19,,Rogue City,,Safari MAC (Cadmium),1:51:37,1:51:37,EE (Estonia)
Agur,11/7/2020 13:57,0:00:02,,Rogue City,,Safari MAC (Cadmium),1:41:21,Not latest view,EE (Estonia)
Agur,11/6/2020 20:59,1:32:26,,Rogue City,,Safari MAC (Cadmium),1:41:22,Not latest view,EE (Estonia)
Agur,11/6/2020 20:59,0:00:35,Autoplayed: user action: None; ,Trailer: Rogue City,TRAILER,Safari MAC (Cadmium),0:00:35,0:00:35,EE (Estonia)
Agur,11/6/2020 20:58,0:00:12,Autoplayed: user action: None; ,To the Lake: Season 1_hook_primary_16x9,HOOK,Safari MAC (Cadmium),0:00:12,0:00:12,EE (Estonia)
Agur,11/6/2020 20:58,0:00:17,,Rogue City,,Safari MAC (Cadmium),0:01:10,Not latest view,EE (Estonia)
Agur,11/5/2020 21:55,0:33:16,,Rogue City,,Safari MAC (Cadmium),0:34:04,Not latest view,EE (Estonia)
Agur,11/5/2020 13:51,0:00:38,Autoplayed: user action: None; ,Season 3: Jamie Trailer: The Sinner,TRAILER,Safari MAC (Cadmium),0:00:38,0:00:38,EE (Estonia)
Agur,11/5/2020 13:49,0:00:05,Autoplayed: user action: None; ,Trailer: Rogue City,TRAILER,Safari MAC (Cadmium),0:00:05,Not latest view,EE (Estonia)
Agur,11/5/2020 13:47,0:00:11,Autoplayed: user action: None; ,Better Than Us (Trailer),TRAILER,Safari MAC (Cadmium),0:00:11,0:00:11,EE (Estonia)
Agur,11/5/2020 13:46,0:00:12,Autoplayed: user action: None; ,The Ranch: Part 5 (Trailer),TRAILER,Safari MAC (Cadmium),0:00:12,0:00:12,EE (Estonia)
Agur,11/5/2020 13:45,0:01:00,Autoplayed: user action: None; ,Alien Warfare_hook_01_16x9,HOOK,Safari MAC (Cadmium),0:01:00,0:01:00,EE (Estonia)
Agur,11/5/2020 13:45,0:00:16,Autoplayed: user action: None; ,Trailer: 6 Underground,TRAILER,Safari MAC (Cadmium),0:00:16,0:00:16,EE (Estonia)
Agur,11/5/2020 13:44,0:00:04,Autoplayed: user action: None; ,Clip 2: The Haunting of Bly Manor,HOOK,Safari MAC (Cadmium),0:00:04,0:00:04,EE (Estonia)
Agur,11/5/2020 13:44,0:00:05,Autoplayed: user action: None; ,To the Lake: Season 1_hook_primary_16x9,HOOK,Safari MAC (Cadmium),0:00:07,Not latest view,EE (Estonia)
Agur,11/5/2020 13:44,0:00:02,,To the Lake: Season 1: Episode 1,,Safari MAC (Cadmium),0:00:02,Not latest view,EE (Estonia)
Agur,11/5/2020 13:43,0:00:19,,Rogue City,,Safari MAC (Cadmium),0:00:50,Not latest view,EE (Estonia)
Agur,11/5/2020 13:43,0:00:20,Autoplayed: user action: None; ,Trailer: Rogue City,TRAILER,Safari MAC (Cadmium),0:00:20,Not latest view,EE (Estonia)
Agur,10/31/2020 20:29,0:00:10,Autoplayed: user action: None; ,Trailer: Rogue City,TRAILER,Safari MAC (Cadmium),0:00:10,Not latest view,EE (Estonia)
Agur,10/18/2020 14:10,0:00:03,,Safe House,,Safari MAC (Cadmium),0:18:01,0:18:01,EE (Estonia)
Agur,10/17/2020 21:45,0:17:58,,Safe House,,Safari MAC (Cadmium),0:17:58,Not latest view,EE (Estonia)
Agur,10/17/2020 21:44,0:00:15,Autoplayed: user action: None; ,Trailer: The Trial of the Chicago 7,TRAILER,Safari MAC (Cadmium),0:00:15,0:00:15,EE (Estonia)
Agur,10/10/2020 20:30,0:02:11,Autoplayed: user action: None; ,Shooter: Season 1: Exfil (Episode 2),,Safari MAC (Cadmium),0:03:16,0:03:16,EE (Estonia)
Agur,10/10/2020 19:49,0:41:16,,Shooter: Season 1: Point of Impact (Episode 1),,Safari MAC (Cadmium),0:41:16,0:41:16,EE (Estonia)
Agur,10/10/2020 19:49,0:00:09,Autoplayed: user action: None; ,Season 1 Clip 2: Emily in Paris,HOOK,Safari MAC (Cadmium),0:00:09,0:00:09,EE (Estonia)
Agur,10/10/2020 19:06,0:42:23,,The Blacklist: Season 7: The Kazanjian Brothers (Episode 19),,Safari MAC (Cadmium),0:42:27,0:42:27,EE (Estonia)
Agur,10/10/2020 18:44,0:00:05,Autoplayed: user action: None; ,Season 1 Clip 2: Emily in Paris,HOOK,Safari MAC (Cadmium),0:00:04,Not latest view,EE (Estonia)
Agur,10/9/2020 21:06,0:41:57,Autoplayed: user action: Unspecified; ,The Blacklist: Season 7: Roy Cain (No. 150) (Episode 18),,Safari MAC (Cadmium),0:42:22,0:42:22,EE (Estonia)
Agur,10/9/2020 20:22,0:40:09,,The Blacklist: Season 7: Brothers (Episode 17),,Safari MAC (Cadmium),0:42:27,0:42:27,EE (Estonia)
Agur,10/9/2020 20:20,0:00:37,,Mercury Rising,,Safari MAC (Cadmium),1:51:13,1:51:13,EE (Estonia)
Agur,10/9/2020 20:18,0:00:51,Autoplayed: user action: None; ,Season 1 Teaser: Emily in Paris,TEASER_TRAILER,Safari MAC (Cadmium),0:00:00,0:00:00,EE (Estonia)
Agur,10/3/2020 20:47,0:02:23,,The Blacklist: Season 7: Brothers (Episode 17),,Safari MAC (Cadmium),0:02:23,Not latest view,EE (Estonia)
Agur,10/3/2020 20:05,0:42:26,Autoplayed: user action: None; ,The Blacklist: Season 7: Nyle Hatcher (No. 149) (Episode 16),,Safari MAC (Cadmium),0:42:26,0:42:26,EE (Estonia)
Agur,10/3/2020 19:20,0:42:27,,The Blacklist: Season 7: Gordon Kemp (No. 158) (Episode 15),,Safari MAC (Cadmium),0:42:27,0:42:27,EE (Estonia)
Agur,10/3/2020 19:14,0:00:20,Autoplayed: user action: None; ,The Bourne Legacy_hook_primary_16x9,HOOK,Safari MAC (Cadmium),0:00:20,0:00:20,EE (Estonia)
Agur,10/2/2020 21:51,0:41:26,,The Blacklist: Season 7: Twamie Ullulaq (No. 126) (Episode 14),,Safari MAC (Cadmium),0:42:29,0:42:29,EE (Estonia)
Agur,10/2/2020 21:06,0:44:20,,The Blacklist: Season 7: Newton Purcell (No. 144) (Episode 13),,Safari MAC (Cadmium),0:42:29,0:42:29,EE (Estonia)
Agur,10/2/2020 21:06,0:00:05,Autoplayed: user action: None; ,Trailer: The Paramedic,TRAILER,Safari MAC (Cadmium),0:00:05,0:00:05,EE (Estonia)
Agur,10/2/2020 21:05,0:00:04,Autoplayed: user action: None; ,Designated Survivor: Season 1_shortPreview_9x16,PREVIEW,Safari MAC (Cadmium),0:00:04,0:00:04,EE (Estonia)
Agur,10/2/2020 21:05,0:00:06,Autoplayed: user action: None; ,The Blacklist: Season 1_hook_primary_16x9,HOOK,Safari MAC (Cadmium),0:00:06,Not latest view,EE (Estonia)
Agur,10/2/2020 21:04,0:00:09,Autoplayed: user action: None; ,The Debt Collector_hook_primary_16x9,HOOK,Safari MAC (Cadmium),0:00:09,0:00:09,EE (Estonia)
Agur,10/2/2020 21:04,0:00:23,Autoplayed: user action: None; ,Trailer: Freaks - You're One of Us,TRAILER,Safari MAC (Cadmium),0:00:23,0:00:23,EE (Estonia)
Agur,10/2/2020 21:03,0:00:12,Autoplayed: user action: None; ,The Hard Way_hook_primary_16x9,HOOK,Safari MAC (Cadmium),0:00:12,0:00:12,EE (Estonia)
Agur,10/2/2020 21:02,0:00:27,Autoplayed: user action: None; ,Season 1 Trailer: Young Wallander,TRAILER,Safari MAC (Cadmium),0:00:27,0:00:27,EE (Estonia)
Agur,10/2/2020 20:38,0:24:29,,The Social Dilemma,,Safari MAC (Cadmium),0:53:25,0:53:25,EE (Estonia)
Agur,10/1/2020 21:11,0:29:00,,The Social Dilemma,,Safari MAC (Cadmium),0:29:00,Not latest view,EE (Estonia)
Agur,10/1/2020 21:10,0:00:33,Autoplayed: user action: None; ,Trailer: Gims,TRAILER,Safari MAC (Cadmium),0:00:33,0:00:33,EE (Estonia)
Agur,10/1/2020 21:09,0:00:05,Autoplayed: user action: None; ,Clip 1: Enola Holmes,HOOK,Safari MAC (Cadmium),0:00:05,0:00:05,EE (Estonia)
Agur,10/1/2020 21:08,0:00:15,Autoplayed: user action: None; ,Season 1 Hook 2: Young Wallander,HOOK,Safari MAC (Cadmium),0:00:15,0:00:15,EE (Estonia)
Agur,10/1/2020 21:08,0:00:04,Autoplayed: user action: None; ,Miss Bala_hook_primary_16x9,HOOK,Safari MAC (Cadmium),0:00:04,0:00:04,EE (Estonia)
Agur,10/1/2020 21:08,0:00:19,Autoplayed: user action: None; ,Season 1 Trailer: Young Wallander,TRAILER,Safari MAC (Cadmium),0:00:19,Not latest view,EE (Estonia)
Agur,10/1/2020 20:43,0:24:31,,Miss Bala,,Safari MAC (Cadmium),1:39:22,1:39:22,EE (Estonia)
Agur,9/29/2020 20:07,1:13:04,,Miss Bala,,Safari MAC (Cadmium),1:14:54,Not latest view,EE (Estonia)
Agur,9/29/2020 20:05,0:01:08,Autoplayed: user action: None; ,Miss Bala_hook_primary_16x9,HOOK,Safari MAC (Cadmium),0:00:00,Not latest view,EE (Estonia)
Agur,9/29/2020 19:56,0:00:35,,Miss Bala,,Safari MAC (Cadmium),0:02:25,Not latest view,EE (Estonia)
Agur,9/29/2020 19:55,0:00:11,Autoplayed: user action: None; ,Miss Bala_hook_primary_16x9,HOOK,Safari MAC (Cadmium),0:00:11,Not latest view,EE (Estonia)
Agur,9/29/2020 19:44,0:01:34,,Miss Bala,,Safari MAC (Cadmium),0:01:54,Not latest view,EE (Estonia)
Agur,9/29/2020 19:19,0:01:08,Autoplayed: user action: None; ,Miss Bala_hook_primary_16x9,HOOK,Safari MAC (Cadmium),0:00:00,Not latest view,EE (Estonia)
Agur,9/25/2020 21:02,0:25:44,,Green Zone,,Safari MAC (Cadmium),1:54:50,1:54:50,EE (Estonia)
Agur,9/25/2020 21:02,0:00:06,Autoplayed: user action: None; ,Green Zone_hook_primary_16x9,HOOK,Safari MAC (Cadmium),0:00:06,0:00:06,EE (Estonia)
Agur,9/25/2020 21:02,0:00:06,Autoplayed: user action: None; ,Season 1 Trailer 2: Away,TRAILER,Safari MAC (Cadmium),0:00:06,0:00:06,EE (Estonia)
Agur,9/25/2020 21:01,0:00:41,Autoplayed: user action: None; ,Season 1 Teaser 2: Young Wallander,TEASER_TRAILER,Safari MAC (Cadmium),0:00:41,0:00:41,EE (Estonia)
Agur,9/25/2020 19:53,1:08:08,,Enola Holmes,,Safari MAC (Cadmium),2:03:44,2:03:44,EE (Estonia)
Agur,9/24/2020 19:44,0:49:01,,Enola Holmes,,Safari MAC (Cadmium),0:49:01,Not latest view,EE (Estonia)
Agur,9/24/2020 19:43,0:00:08,Autoplayed: user action: None; ,Enola Holmes: Marketing Asset 1 - Make Noise Product 30,TEASER_TRAILER,Safari MAC (Cadmium),0:00:08,0:00:08,EE (Estonia)
Agur,9/11/2020 20:41,0:45:38,,State of Play,,Safari MAC (Cadmium),2:07:10,2:07:10,EE (Estonia)
Agur,9/9/2020 20:19,1:16:24,,State of Play,,Safari MAC (Cadmium),1:15:30,Not latest view,EE (Estonia)
Agur,9/9/2020 20:19,0:00:24,Autoplayed: user action: None; ,State of Play_hook_01_16x9,HOOK,Safari MAC (Cadmium),0:00:24,0:00:24,EE (Estonia)
Agur,9/9/2020 20:18,0:00:08,Autoplayed: user action: None; ,The Equalizer_hook_primary_16x9,HOOK,Safari MAC (Cadmium),0:00:08,0:00:08,EE (Estonia)
Agur,9/9/2020 20:18,0:00:14,Autoplayed: user action: None; ,Season 1 Teaser 2: Young Wallander,TEASER_TRAILER,Safari MAC (Cadmium),0:00:14,Not latest view,EE (Estonia)
Agur,9/9/2020 20:03,0:15:21,,Project Power,,Safari MAC (Cadmium),1:46:17,1:46:17,EE (Estonia)
Agur,9/5/2020 21:39,0:19:13,,Project Power,,Safari MAC (Cadmium),1:30:57,Not latest view,EE (Estonia)
Agur,9/5/2020 21:38,0:00:14,Autoplayed: user action: None; ,Season 1 Trailer: Young Wallander,TRAILER,Safari MAC (Cadmium),0:00:14,Not latest view,EE (Estonia)
Agur,9/5/2020 21:38,0:00:15,Autoplayed: user action: None; ,Season 1 Trailer: Young Wallander,TRAILER,Safari MAC (Cadmium),0:00:15,Not latest view,EE (Estonia)
Agur,9/5/2020 21:02,0:35:12,,2 Guns,,Safari MAC (Cadmium),1:41:32,1:41:32,EE (Estonia)
Agur,9/5/2020 21:01,0:00:12,,Mercury Rising,,Safari MAC (Cadmium),1:51:20,Not latest view,EE (Estonia)
Agur,9/5/2020 21:01,0:00:21,,Mercury Rising,,Safari MAC (Cadmium),1:50:16,Not latest view,EE (Estonia)
Agur,9/5/2020 21:01,0:00:05,Autoplayed: user action: None; ,Mercury Rising_hook_05_16x9,HOOK,Safari MAC (Cadmium),0:00:05,0:00:05,EE (Estonia)
Agur,9/5/2020 21:00,0:00:04,Autoplayed: user action: None; ,Unit 42: Season 1 (Trailer),TRAILER,Safari MAC (Cadmium),0:00:04,Not latest view,EE (Estonia)
Agur,9/5/2020 21:00,0:00:12,Autoplayed: user action: None; ,Green Zone_hook_primary_16x9,HOOK,Safari MAC (Cadmium),0:00:12,Not latest view,EE (Estonia)
Agur,9/5/2020 21:00,0:00:05,Autoplayed: user action: None; ,Green Zone_hook_primary_16x9,HOOK,Safari MAC (Cadmium),0:00:05,Not latest view,EE (Estonia)
Agur,9/5/2020 21:00,0:00:07,Autoplayed: user action: None; ,2 Guns_hook_primary_16x9,HOOK,Safari MAC (Cadmium),0:00:07,0:00:07,EE (Estonia)
Agur,9/5/2020 21:00,0:00:23,Autoplayed: user action: None; ,Season 1 Trailer: Young Wallander,TRAILER,Safari MAC (Cadmium),0:00:23,Not latest view,EE (Estonia)
Agur,8/16/2020 20:30,1:11:44,,Project Power,,Netflix Chrome MAC (Cadmium) HTML 5,1:11:44,Not latest view,EE (Estonia)
Agur,8/7/2020 20:55,1:05:58,,2 Guns,,Safari MAC (Cadmium),1:06:20,Not latest view,EE (Estonia)
Agur,8/1/2020 19:17,0:14:39,,Space Force: Season 1: PROPORTIONATE RESPONSE (Episode 10),,Safari MAC (Cadmium),0:14:55,0:14:55,EE (Estonia)
Agur,7/30/2020 22:46,0:00:03,,Space Force: Season 1: PROPORTIONATE RESPONSE (Episode 10),,Safari MAC (Cadmium),0:00:17,Not latest view,EE (Estonia)
Agur,7/30/2020 22:14,0:31:46,,Space Force: Season 1: IT’S GOOD TO BE BACK ON THE MOON (Episode 9),,Safari MAC (Cadmium),0:32:18,0:32:18,EE (Estonia)
